"","name","regatta_id","day","url","year"
"19285","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19286","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19287","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19288","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19289","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19290","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19291","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19292","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19293","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19294","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19295","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19296","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19297","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19298","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19299","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19300","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19301","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19302","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19303","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19304","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
"19305","Miami Mid-Winters",46,46,"http://www.etchellsfleet20.org/results/2013/2013JMW.html",2013
